LAT,LNG,COURSE,SPEED,ELEV,HDOP,FIX,UTC_DATE,UTC_TIME,SENSOR_ADD,NDRE,NDVI,distance,LAI_VI,CCC_VI,RE,NIR,R,Air_T,RH,CT,I_PAR,R_PAR,PRES,CH1,CH2
"30.24708","-92.34901833","92.5","1.1","12","0.9",GPS,"80623","211332","1","0.297","0.804","29.588","1.327","1.507","19.782","36.487","3.962","34.44","46.59","31.11","1500.04","56.31","101.24","0.185195","0.082632"
"30.24708","-92.34901167","95.2","1.2","11.9","0.9",GPS,"80623","211333","1","0.227","0.715","36.143","0.798","0.816","20.718","32.867","5.457","34.41","45.56","30.76","1503.99","52.29","101.24","0.185228","0.082636"
"30.24708","-92.349005","95.2","1.1","11.7","0.9",GPS,"80623","211334","1","0.354","0.824","30.17","1.997","2.347","19.087","40.037","3.868","34.39","44.85","28.85","1522.54","42.46","101.24","0.185261","0.082642"
"30.24708","-92.34899833","95.2","1.1","11.6","0.9",GPS,"80623","211335","1","0.37","0.835","29.103","2.229","2.628","18.913","41.082","3.698","34.4","45.12","29.23","1445.85","32.54","101.24","0.185284","0.082652"
"30.24708","-92.34899333","95.2","1","11.6","0.9",GPS,"80623","211336","1","0.376","0.814","31.514","2.342","2.78","18.837","41.566","4.25","34.4","45.8","29.54","1377.58","31.02","101.24","0.185321","0.082655"
"30.24708","-92.34899","95.2","0.4","11.4","0.9",GPS,"80623","211337","1","0.376","0.818","31.163","2.333","2.766","18.843","41.526","4.152","34.41","46.32","30.16","1203.11","23.99","101.24","0.18535","0.082656"
"30.24708","-92.34898667","95.2","0.6","11.4","0.9",GPS,"80623","211338","1","0.254","0.617","40.353","0.977","0.994","20.34","34.201","8.09","34.42","46.58","31.06","1328.77","38.71","101.24","0.185375","0.082666"
"30.24708","-92.34898","95.2","0.7","11.3","0.9",GPS,"80623","211339","1","0.308","0.775","32.27","1.432","1.632","19.647","37.107","4.704","34.41","45.73","30.78","1114.93","25.88","101.24","0.185402","0.082686"
"30.24708","-92.348975","95.2","1","11.3","0.9",GPS,"80623","211340","1","0.313","0.781","31.505","1.488","1.706","19.579","37.428","4.595","34.42","44.64","30.65","1224.45","21.1","101.24","0.185419","0.082714"
"30.24708","-92.34897","95.2","1","11.2","0.9",GPS,"80623","211341","1","0.338","0.764","31.261","1.772","2.07","19.282","38.944","5.205","34.44","44.07","32.04","1255.18","21","101.24","0.185452","0.082729"
"30.24708","-92.348965","95.2","0.7","11.1","0.9",GPS,"80623","211342","1","0.257","0.542","34.471","0.999","0.989","20.299","34.354","10.203","34.46","43.98","31.05","1295.36","37.16","101.25","0.185479","0.082746"
"30.24707833","-92.34895833","95.4","1.3","11.1","0.9",GPS,"80623","211343","1","0.293","0.749","32.46","1.291","1.445","19.831","36.268","5.208","34.47","44.74","30.18","1130.83","29.21","101.24","0.185511","0.082744"
"30.24707833","-92.34895167","95.4","1.1","11","0.9",GPS,"80623","211344","1","0.249","0.689","30.433","0.939","0.978","20.412","33.933","6.252","34.46","44.97","30.08","1265.26","30.77","101.24","0.185539","0.08276"
"30.24707833","-92.34894833","95.4","0.7","10.9","0.9",GPS,"80623","211345","1","0.291","0.737","36.828","1.276","1.422","19.851","36.177","5.477","34.43","44.89","31.59","1064.48","37.99","101.24","0.185565","0.082758"
"30.24707667","-92.34894333","95.4","0.7","11","0.9",GPS,"80623","211346","1","0.312","0.759","33.984","1.474","1.683","19.596","37.348","5.11","34.39","44.96","29.69","1109.23","30.13","101.24","0.185597","0.082759"
"30.24707667","-92.34893833","95.4","1.1","10.8","0.9",GPS,"80623","211347","1","0.311","0.791","30.83","1.462","1.674","19.611","37.277","4.349","34.37","44.99","29.93","1157.83","35.57","101.24","0.185608","0.082786"
"30.24707667","-92.34893333","95.4","1","10.8","0.9",GPS,"80623","211348","1","0.304","0.787","28.889","1.395","1.589","19.692","36.894","4.405","34.36","45.23","32.1","887.36","30.1","101.24","0.185643","0.08279"
"30.24707667","-92.34892833","95.4","0.9","10.7","0.9",GPS,"80623","211349","1","0.204","0.55","36.568","0.671","0.601","21.04","31.847","9.25","34.33","45.1","32.88","935.75","46.58","101.24","0.185661","0.082801"
"30.24707667","-92.34892333","95.4","0.8","10.6","0.9",GPS,"80623","211350","1","0.188","0.545","34.623","0.588","0.507","21.287","31.126","9.157","34.29","44.58","32.71","1218.4","45.97","101.24","0.185702","0.082808"
"30.24707667","-92.34891833","95.4","1","10.4","0.9",GPS,"80623","211351","1","0.164","0.519","38.23","0.48","0.387","21.651","30.145","9.544","34.26","44.6","32.59","1264.18","50.53","101.24","0.185741","0.082817"
"30.24707667","-92.34891333","104.4","1.2","10.3","0.9",GPS,"80623","211352","1","0.115","0.357","36.739","0.296","0.181","22.458","28.277","13.398","34.27","45.01","33.56","1394.87","56.28","101.25","0.185776","0.082823"
"30.24707667","-92.34890667","104.4","1","10.2","0.9",GPS,"80623","211353","1","0.125","0.409","39.248","0.33","0.218","22.289","28.639","12.015","34.29","45.53","31.97","1227.34","56.92","101.25","0.185793","0.082839"
"30.24707667","-92.34890167","104.4","1.1","10.3","0.9",GPS,"80623","211354","1","0.155","0.469","31.367","0.445","0.337","21.786","29.805","10.778","34.32","46.21","32.1","1275.91","41.6","101.24","0.185811","0.082857"
"30.247075","-92.34889667","104.4","1.1","10.4","0.9",GPS,"80623","211355","1","0.208","0.639","33.451","0.69","0.658","20.988","32.006","7.054","34.35","46.82","31.31","1265.71","48.01","101.24","0.185859","0.08286"
"30.247075","-92.34889167","104.4","1","10.5","0.9",GPS,"80623","211356","1","0.151","0.473","45.966","0.425","0.319","21.865","29.613","10.594","34.38","47.36","32.04","1206.84","47.5","101.24","0.185879","0.08287"
"30.247075","-92.34888667","98.7","1.2","10.6","0.9",GPS,"80623","211357","1","0.277","0.713","33.724","1.156","1.26","20.03","35.416","5.941","34.36","46.94","30.11","1172.37","42.02","101.24","0.185903","0.082885"
"30.247075","-92.34888","98.7","1.1","10.6","0.9",GPS,"80623","211358","1","0.219","0.645","34.606","0.753","0.734","20.826","32.514","7.013","34.31","45.59","31.04","1201.98","40.15","101.24","0.185927","0.082899"
"30.247075","-92.348875","98.7","1.1","10.7","0.9",GPS,"80623","211359","1","0.205","0.523","37.661","0.673","0.592","21.036","31.858","9.984","34.27","45.09","30.51","1251.15","33.47","101.24","0.185937","0.082924"
"30.247075","-92.34886833","90.5","1.2","10.6","0.9",GPS,"80623","211400","1","0.384","0.815","33.115","2.475","2.946","18.753","42.114","4.287","34.23","44.54","28.11","1201.98","28.03","101.24","0.185976","0.08293"
"30.24707333","-92.34886167","95.9","1.2","10.5","0.9",GPS,"80623","211401","1","0.382","0.82","31.684","2.451","2.911","18.768","42.017","4.143","34.21","43.83","29.46","1234.04","28.2","101.24","0.185988","0.082944"
"30.24707333","-92.348855","95.6","1.2","10.4","0.9",GPS,"80623","211402","1","0.263","0.665","35.294","1.041","1.095","20.222","34.648","6.979","34.19","43.38","30.02","1235.03","37.65","101.24","0.186026","0.082952"
"30.24707333","-92.34884667","98","1.4","10.5","0.9",GPS,"80623","211403","1","0.379","0.817","32.438","2.395","2.844","18.803","41.785","4.21","34.19","42.66","29.01","1369.24","28.56","101.24","0.186057","0.082959"
"30.24707333","-92.34884","96.5","1.5","10.5","0.9",GPS,"80623","211404","1","0.344","0.765","35.074","1.85","2.172","19.211","39.333","5.225","34.2","42.43","31.13","1265.93","30.95","101.24","0.186079","0.082971"
"30.24707333","-92.34883333","91.8","1.3","10.5","0.9",GPS,"80623","211405","1","0.329","0.735","37.159","1.66","1.923","19.392","38.365","5.866","34.24","42.55","29.48","1164.14","30.59","101.24","0.186106","0.082968"
"30.247075","-92.34882667","95.1","1.2","10.6","0.9",GPS,"80623","211406","1","0.372","0.815","32.73","2.277","2.699","18.88","41.289","4.214","34.26","43.19","28.73","1122.45","25.97","101.24","0.186116","0.082975"
"30.247075","-92.34882","95.1","1.1","10.5","0.9",GPS,"80623","211407","1","0.36","0.803","32.828","2.08","2.458","19.022","40.42","4.416","34.25","43.23","31.33","1220.2","28.08","101.24","0.186149","0.082976"
"30.247075","-92.348815","95.1","1","10.5","0.9",GPS,"80623","211408","1","0.302","0.721","37.46","1.375","1.545","19.719","36.772","5.965","34.25","42.91","30.25","1310.66","32.25","101.24","0.18617","0.082984"
"30.247075","-92.34881","95.1","0.8","10.4","0.9",GPS,"80623","211409","1","0.365","0.812","30.391","2.155","2.549","18.966","40.759","4.235","34.24","43.13","29.09","1217.68","26.4","101.24","0.186203","0.08298"
"30.247075","-92.34880333","99.4","1.2","10.5","0.9",GPS,"80623","211410","1","0.376","0.817","30.769","2.343","2.78","18.836","41.571","4.177","34.25","43.69","31.21","1249.1","29.37","101.24","0.186229","0.08298"
"30.247075","-92.34879667","94.4","1.3","10.5","0.9",GPS,"80623","211411","1","0.241","0.629","37.266","0.886","0.887","20.522","33.539","7.63","34.24","43.83","31.2","1275.61","36.39","101.24","0.186239","0.082983"
"30.247075","-92.34879","97","1.2","10.6","0.9",GPS,"80623","211412","1","0.324","0.767","32.483","1.61","1.86","19.444","38.098","5.034","34.22","43.06","29.8","1264.12","33.67","101.24","0.186278","0.082973"
"30.247075","-92.348785","92.6","1.3","10.8","0.9",GPS,"80623","211413","1","0.299","0.72","36.836","1.351","1.514","19.749","36.634","5.972","34.2","42.05","33.06","820.71","40.53","101.24","0.186287","0.082976"
"30.24707667","-92.34878","92.6","1","10.7","0.9",GPS,"80623","211414","1","0.063","0.213","55.382","0.145","0.062","23.378","26.54","17.225","34.21","41.34","36.84","1123.12","79.69","101.24","0.186314","0.082967"
"30.24701","-92.34878167","182.3","0.8","9.1","0.9",GPS,"80623","211430","1","0.318","0.798","28.498","1.543","1.778","19.517","37.736","4.231","34.56","43.96","31.09","1530.19","38.88","101.24","0.186731","0.083062"
"30.24700833","-92.34878833","182.3","1","9","0.9",GPS,"80623","211431","1","0.269","0.719","34.353","1.091","1.179","20.136","34.986","5.723","34.56","44.58","32.12","1441.9","38.08","101.24","0.186768","0.08306"
"30.24700667","-92.348795","182.3","1.2","8.9","0.9",GPS,"80623","211432","1","0.346","0.822","28.662","1.875","2.195","19.19","39.452","3.852","34.56","44.44","31.15","1470.62","34.52","101.24","0.186767","0.083082"
"30.24700667","-92.3488","237.3","1.2","8.8","0.9",GPS,"80623","211433","1","0.348","0.825","28.309","1.906","2.233","19.163","39.604","3.793","34.56","43.97","28.97","1269.4","34.24","101.24","0.186804","0.083082"
"30.24700667","-92.34880167","237.3","0.5","8.7","0.9",GPS,"80623","211434","1","0.11","0.412","20.677","0.282","0.18","22.53","28.127","11.726","34.56","43.28","30.14","1130.87","28.71","101.24","0.186826","0.083081"
"30.24700667","-92.3488","237.3","0.2","8.8","0.9",GPS,"80623","211435","1","0.077","0.287","18.739","0.182","0.091","23.12","26.992","14.953","34.55","42.5","31","1010.56","36.6","101.24","0.186831","0.08309"
"30.24700667","-92.3488","237.3","0.1","8.8","0.9",GPS,"80623","211436","1","0.265","0.305","26.624","1.054","0.951","20.199","34.737","18.51","34.55","41.83","29.42","828.24","24.13","101.25","0.186852","0.083086"
"30.24700667","-92.3488","237.3","0.2","8.8","0.9",GPS,"80623","211437","1","0.108","0.273","17.619","0.273","0.15","22.576","28.033","15.993","34.56","41.4","28.45","190.35","34.88","101.24","0.186852","0.083083"
"30.24700667","-92.3488","237.3","0","8.8","0.9",GPS,"80623","211438","1","0.05","0.344","17.869","0.112","0.053","23.623","26.134","12.748","34.57","41.15","28.23","189.3","38.55","101.24","0.186867","0.083075"
"30.24700667","-92.3488","237.3","0","8.8","0.9",GPS,"80623","211439","1","0.056","0.447","18.132","0.127","0.07","23.508","26.321","10.059","34.58","40.92","28.15","178.4","36.48","101.24","0.186884","0.083065"
"30.24700667","-92.3488","237.3","0","8.8","0.9",GPS,"80623","211440","1","0.033","0.565","20.26","0.07","0.04","23.971","25.591","7.116","34.59","40.73","28.08","620.16","34.44","101.24","0.186895","0.083056"
"30.247005","-92.3488","237.3","0","8.8","0.9",GPS,"80623","211441","1","0.344","0.818","35.036","1.853","2.169","19.208","39.348","3.937","34.6","40.61","28.26","166.36","55.86","101.24","0.18692","0.083052"
"30.247005","-92.3488","237.3","0.3","8.8","0.9",GPS,"80623","211442","1","0.078","0.474","20.707","0.184","0.114","23.107","27.016","9.635","34.6","40.66","28","52.92","345.04","101.24","0.18693","0.083048"
"30.24700667","-92.3488","237.3","0.1","8.8","0.9",GPS,"80623","211443","1","0.23","0.721","29.674","0.817","0.842","20.672","33.02","5.348","34.57","40.99","28.1","381.71","123.39","101.24","0.186935","0.083062"
"30.24700667","-92.34879833","237.3","0","8.7","0.9",GPS,"80623","211444","1","0.337","0.825","26.312","1.764","2.057","19.29","38.904","3.74","34.55","41.45","28.19","1264.73","39.34","101.24","0.186942","0.083086"
"30.24700667","-92.34879833","237.3","0.1","8.7","0.9",GPS,"80623","211445","1","0.393","0.836","28.596","2.65","3.137","18.652","42.802","3.814","34.54","41.97","28.15","1704.71","37.23","101.24","0.186973","0.083094"
"30.24700667","-92.34880167","237.3","0.2","8.6","0.9",GPS,"80623","211446","1","0.337","0.844","24.288","1.763","2.055","19.291","38.895","3.297","34.55","42.58","27.99","1707","55.3","101.24","0.186985","0.083111"
"30.24700667","-92.34880667","237.3","1","8.4","0.9",GPS,"80623","211447","1","0.268","0.761","31.407","1.08","1.182","20.154","34.916","4.745","34.56","43.49","29.76","1577.67","45.72","101.24","0.18702","0.083112"
"30.24700667","-92.34881167","237.3","0.7","8.3","0.9",GPS,"80623","211448","1","0.341","0.842","26.184","1.812","2.115","19.246","39.143","3.361","34.56","44.13","29.94","1598.46","45.11","101.23","0.187035","0.083119"
"30.247005","-92.34881833","237.3","1.1","8.2","0.9",GPS,"80623","211449","1","0.355","0.84","25.598","2.001","2.347","19.084","40.056","3.487","34.56","44.15","28.12","1573.83","40.49","101.24","0.187045","0.083133"
"30.247005","-92.348825","264.6","1.2","8.1","0.9",GPS,"80623","211450","1","0.307","0.75","34.13","1.43","1.624","19.65","37.093","5.298","34.57","43.95","31.09","1566.89","40.84","101.24","0.18706","0.083147"
"30.247005","-92.34883167","265.6","1.4","8","0.9",GPS,"80623","211451","1","0.348","0.825","28.095","1.91","2.239","19.159","39.625","3.81","34.57","44.16","28.82","1693.63","42.31","101.24","0.187069","0.083168"
"30.247005","-92.34883833","264.8","1.2","8","0.9",GPS,"80623","211452","1","0.337","0.83","26.578","1.765","2.058","19.289","38.907","3.609","34.58","44.53","28.38","1647.16","36.43","101.24","0.187097","0.083176"
"30.247005","-92.34884333","264.8","1.1","7.9","0.9",GPS,"80623","211453","1","0.322","0.799","29.722","1.581","1.826","19.475","37.94","4.246","34.58","44.79","30.18","1634.85","45.33","101.23","0.187098","0.083199"
"30.24700333","-92.34885","264.8","1.1","7.8","0.9",GPS,"80623","211454","1","0.374","0.85","25.415","2.303","2.708","18.863","41.399","3.355","34.56","44.83","28.11","1634.68","32.8","101.23","0.187128","0.08319"
"30.24700333","-92.34885833","265.1","1.3","7.7","0.9",GPS,"80623","211455","1","0.308","0.761","29.666","1.438","1.636","19.64","37.14","5.049","34.54","44.42","28.49","1521.3","27.54","101.23","0.187138","0.08319"
"30.24700333","-92.348865","270","1.2","7.8","0.9",GPS,"80623","211456","1","0.249","0.724","29.931","0.943","0.997","20.405","33.96","5.437","34.53","44.42","32.94","1574.65","43.52","101.23","0.187142","0.083191"
"30.24700333","-92.34887","270","1.2","7.7","0.9",GPS,"80623","211457","1","0.286","0.754","27.74","1.229","1.368","19.919","35.884","5.035","34.52","44.51","29.9","1608.68","34.47","101.24","0.187166","0.083184"
"30.24700333","-92.34887667","270","1.1","7.7","0.9",GPS,"80623","211458","1","0.239","0.71","31.696","0.871","0.903","20.552","33.432","5.676","34.51","44.49","29.8","1676.74","61.8","101.23","0.187172","0.083188"
"30.24700333","-92.34888333","267","1.2","7.7","0.9",GPS,"80623","211459","1","0.197","0.69","30.917","0.631","0.61","21.154","31.507","5.788","34.49","44.4","32.91","1719.79","77.51","101.23","0.187206","0.083183"
"30.24700333","-92.34889","265.1","1.3","7.6","0.9",GPS,"80623","211500","1","0.19","0.696","30.739","0.597","0.572","21.258","31.207","5.604","34.47","44.09","31.58","1729.91","82.86","101.23","0.187216","0.083193"
"30.24700167","-92.34889667","265.1","1","7.5","0.9",GPS,"80623","211501","1","0.195","0.671","34.759","0.623","0.593","21.178","31.436","6.185","34.46","44.14","31.95","1731.07","80.18","101.23","0.187236","0.083188"
"30.24700167","-92.34890167","265.1","0.9","7.5","0.9",GPS,"80623","211502","1","0.252","0.702","32.186","0.965","1.015","20.363","34.114","5.964","34.44","44.53","33.54","1551.2","50.8","101.23","0.187243","0.083186"
"30.24700167","-92.34890667","265.1","1","7.5","0.9",GPS,"80623","211503","1","0.257","0.754","26.398","0.997","1.075","20.303","34.34","4.824","34.43","45","30.33","1630.11","43.67","101.23","0.187246","0.083192"
"30.247","-92.34891333","265.1","0.9","7.4","0.9",GPS,"80623","211504","1","0.249","0.713","31.669","0.939","0.987","20.414","33.927","5.675","34.41","45.2","30.52","1575.1","41.32","101.23","0.187261","0.083189"
"30.247","-92.34891833","265.1","1.1","7.4","0.9",GPS,"80623","211505","1","0.183","0.575","36.748","0.566","0.494","21.357","30.929","8.344","34.39","44.8","32.85","1552.83","59.16","101.23","0.187265","0.083192"
"30.247","-92.348925","267.3","1.2","7.3","0.9",GPS,"80623","211506","1","0.27","0.744","30.248","1.098","1.199","20.124","35.036","5.134","34.39","44.72","31.26","1541.67","34.3","101.23","0.187288","0.083185"
"30.247","-92.34893167","271.9","1.2","7.3","0.9",GPS,"80623","211507","1","0.222","0.616","34.671","0.769","0.74","20.787","32.64","7.752","34.38","44.92","30.94","1594.91","43.78","101.23","0.1873","0.083185"
"30.247","-92.34893833","271.9","1.1","7.2","0.9",GPS,"80623","211508","1","0.266","0.701","31.205","1.066","1.141","20.178","34.819","6.129","34.34","44.93","32.64","1687.37","62","101.23","0.187308","0.083185"
"30.24699833","-92.34894333","271.9","0.9","7.2","0.9",GPS,"80623","211509","1","0.275","0.754","28.166","1.133","1.245","20.067","35.264","4.952","34.33","44.63","30.4","1577.82","44.67","101.23","0.187321","0.083186"
"30.24699833","-92.34894833","271.9","1","7.1","0.9",GPS,"80623","211510","1","0.275","0.768","26.635","1.139","1.259","20.057","35.307","4.644","34.32","44.48","30.38","1590.28","41.69","101.23","0.187318","0.083189"
"30.24699833","-92.348955","271.9","1","7.1","0.9",GPS,"80623","211511","1","0.232","0.676","33.065","0.827","0.835","20.651","33.093","6.392","34.31","44.62","32.25","1680.97","54.59","101.23","0.187346","0.08318"
"30.24699833","-92.34896167","275.4","1.2","7","0.9",GPS,"80623","211512","1","0.222","0.705","30.73","0.771","0.78","20.781","32.661","5.643","34.3","44.83","31.76","1678.89","48.25","101.23","0.187345","0.08319"
"30.24699833","-92.34896667","268.7","1.3","7","0.9",GPS,"80623","211513","1","0.247","0.716","30.177","0.925","0.971","20.441","33.829","5.597","34.3","45.59","32.28","1598.85","38.85","101.24","0.187363","0.08318"
"30.24699667","-92.34897167","268.7","0.8","7","0.9",GPS,"80623","211514","1","0.043","0.204","51.53","0.093","0.035","23.776","25.89","17.131","34.3","46.7","32.43","1701.05","58.42","101.23","0.18737","0.083173"
"30.24699667","-92.34897667","268.7","0.9","7","0.9",GPS,"80623","211515","1","0.261","0.748","30.78","1.029","1.113","20.243","34.567","4.991","34.31","47.72","33.08","1636.93","59.2","101.23","0.187394","0.083163"
"30.24699667","-92.34898167","268.7","0.8","7","0.9",GPS,"80623","211516","1","0.292","0.804","28.926","1.278","1.445","19.848","36.19","3.942","34.32","48.73","30.96","1652.8","59.95","101.23","0.187405","0.083161"
"30.246995","-92.348985","268.7","0.9","7","0.9",GPS,"80623","211517","1","0.309","0.832","24.683","1.445","1.661","19.631","37.181","3.409","34.33","49.72","30.36","1784.12","64.35","101.23","0.187396","0.083159"
"30.246995","-92.34899","268.7","0.6","6.9","0.9",GPS,"80623","211518","1","0.275","0.764","31.622","1.134","1.251","20.065","35.273","4.712","34.33","50.66","30.6","1656.51","57.39","101.23","0.187429","0.083137"
"30.246995","-92.348995","268.7","0.8","7","0.9",GPS,"80623","211519","1","0.341","0.845","25.673","1.808","2.111","19.249","39.126","3.282","34.34","51.3","32.92","1625.35","31.39","101.23","0.187419","0.083144"
"30.246995","-92.349","268.7","1.1","7","0.9",GPS,"80623","211520","1","0.341","0.846","25.653","1.814","2.118","19.243","39.155","3.273","34.34","51.59","29.48","1638.34","41.16","101.23","0.187439","0.083135"
"30.246995","-92.349005","268.7","0.9","7.1","0.9",GPS,"80623","211521","1","0.356","0.861","24.606","2.02","2.364","19.069","40.143","3.002","34.34","51.72","28.98","1718.04","40.57","101.23","0.187453","0.083124"
"30.246995","-92.34901","268.7","0.8","7.1","0.9",GPS,"80623","211522","1","0.203","0.711","32.18","0.666","0.658","21.054","31.805","5.378","34.34","51.46","32.52","1587.59","53.07","101.23","0.187467","0.083109"
"30.246995","-92.349015","268.7","0.8","7.1","0.9",GPS,"80623","211523","1","0.316","0.804","28.651","1.518","1.747","19.546","37.593","4.083","34.34","50.9","32.41","1564.98","39.3","101.23","0.187468","0.083104"
"30.246995","-92.34902","268.7","0.8","7","0.9",GPS,"80623","211524","1","0.349","0.84","25.931","1.922","2.25","19.149","39.68","3.445","34.32","50.39","29.19","1525.85","39.23","101.23","0.187468","0.083104"
"30.24699333","-92.349025","268.7","0.9","7.1","0.9",GPS,"80623","211525","1","0.297","0.79","30.702","1.332","1.509","19.775","36.516","4.294","34.27","49.14","29.28","1566.53","45.29","101.23","0.187494","0.083083"
"30.24699333","-92.34903","268.7","1.1","7","0.9",GPS,"80623","211526","1","0.334","0.791","31.654","1.723","2.006","19.329","38.694","4.526","34.26","48.2","32.7","1499.51","32.66","101.23","0.187483","0.08308"
"30.24699333","-92.34903667","268.7","1","7.1","0.9",GPS,"80623","211527","1","0.349","0.816","28.107","1.926","2.261","19.145","39.702","4.026","34.26","48.01","30.09","1550.99","32.38","101.23","0.187508","0.083059"
"30.24699333","-92.34904167","268.7","1","7","0.9",GPS,"80623","211528","1","0.332","0.796","29.888","1.706","1.985","19.346","38.606","4.396","34.25","47.8","29.37","1536.53","31.67","101.23","0.187511","0.083053"
"30.24699333","-92.34904833","268.7","1","6.9","0.9",GPS,"80623","211529","1","0.267","0.711","35.299","1.07","1.15","20.171","34.847","5.88","34.24","47.41","32.14","1516.1","43.23","101.23","0.187514","0.083043"
"30.24699333","-92.34905333","268.7","1","6.8","0.9",GPS,"80623","211530","1","0.378","0.822","28.737","2.375","2.815","18.816","41.701","4.078","34.24","47.11","30.84","1526.15","34.21","101.23","0.187529","0.083031"
"30.24699333","-92.34906","268.7","1.1","7","0.9",GPS,"80623","211531","1","0.359","0.816","29.637","2.072","2.442","19.028","40.383","4.098","34.25","47.14","29.86","1490.11","26.78","101.23","0.187528","0.083027"
"30.24699333","-92.34906667","268.7","1","7.2","0.9",GPS,"80623","211532","1","0.323","0.763","36.431","1.596","1.841","19.459","38.02","5.122","34.24","47.4","30.02","1542.24","41.61","101.23","0.187542","0.083016"
"30.246995","-92.34907333","268.7","1.1","7.3","0.9",GPS,"80623","211533","1","0.343","0.778","34.409","1.84","2.157","19.22","39.283","4.902","34.23","47.26","31.04","1346.76","22.92","101.23","0.187552","0.083006"
"30.246995","-92.34907833","268.7","1.1","7.4","0.9",GPS,"80623","211534","1","0.359","0.811","33.256","2.064","2.434","19.034","40.347","4.221","34.23","47.59","30.14","1408.44","25.64","101.23","0.187565","0.082995"
"30.24699333","-92.349085","268.7","1","7.3","0.9",GPS,"80623","211535","1","0.247","0.646","45.202","0.929","0.947","20.433","33.858","7.282","34.23","47.94","30.86","1477.78","37.33","101.23","0.18757","0.083006"
"30.246995","-92.34909167","266","1.2","7.3","0.9",GPS,"80623","211536","1","0.355","0.786","35.929","2","2.361","19.085","40.05","4.796","34.23","47.92","32.34","1518.06","29.46","101.23","0.187554","0.08302"
"30.246995","-92.34909833","266","1.1","7.3","0.9",GPS,"80623","211537","1","0.338","0.78","34.034","1.773","2.07","19.282","38.947","4.811","34.22","47.9","30.19","1521.36","31.64","101.23","0.187581","0.083"
"30.246995","-92.349105","267.1","1.2","7.3","0.9",GPS,"80623","211538","1","0.292","0.723","36.153","1.281","1.424","19.845","36.207","5.823","34.23","47.93","30.92","1497.94","33.44","101.23","0.18757","0.083006"
"30.24699333","-92.34911","267.1","1.1","7.3","0.9",GPS,"80623","211539","1","0.355","0.828","30.494","2.005","2.355","19.081","40.073","3.759","34.24","48.2","32.41","1568.54","36.85","101.23","0.187594","0.082995"
"30.24699333","-92.34911833","267.1","1.1","7.3","0.9",GPS,"80623","211540","1","0.392","0.84","29.034","2.635","3.115","18.66","42.744","3.726","34.26","48.62","30.18","1607.98","25.57","101.23","0.187598","0.082987"
"30.24699333","-92.349125","274.2","1.3","7.3","0.9",GPS,"80623","211541","1","0.289","0.755","35.214","1.255","1.4","19.882","36.045","5.042","34.28","48.97","30.46","1598.95","44.99","101.23","0.18761","0.082968"
"30.24699333","-92.34913167","274.2","1.2","7.2","0.9",GPS,"80623","211542","1","0.392","0.85","27.996","2.63","3.097","18.663","42.723","3.456","34.29","49.36","30.78","1607.97","36.18","101.23","0.18761","0.082952"
"30.24699333","-92.34914","270.4","1.4","7.2","0.9",GPS,"80623","211543","1","0.385","0.846","27.887","2.505","2.953","18.735","42.235","3.522","34.31","49.72","29.32","1667.42","35.58","101.23","0.187613","0.082935"
"30.24699333","-92.34914667","271.7","1.4","7.2","0.9",GPS,"80623","211544","1","0.305","0.777","31.691","1.406","1.6","19.679","36.956","4.647","34.32","50.14","32.32","1604.66","42.07","101.23","0.187627","0.08291"
"30.24699333","-92.34915333","269.5","1.2","7.3","0.9",GPS,"80623","211545","1","0.311","0.791","29.263","1.467","1.68","19.604","37.308","4.356","34.33","50.52","30.62","1619.95","36.35","101.23","0.18762","0.082895"
"30.24699167","-92.34916","269.5","1.1","7.3","0.9",GPS,"80623","211546","1","0.308","0.78","29.723","1.436","1.638","19.642","37.13","4.596","34.34","50.66","31","1580.48","31.13","101.23","0.187643","0.082864"
"30.24699167","-92.34916667","269.5","1.1","7.3","0.9",GPS,"80623","211547","1","0.313","0.788","30.58","1.486","1.704","19.582","37.415","4.429","34.35","50.92","32.77","1535.89","61.88","101.23","0.187652","0.08284"
"30.24699167","-92.34917167","269.5","1","7.2","0.9",GPS,"80623","211548","1","0.35","0.843","27.089","1.94","2.272","19.133","39.77","3.384","34.35","51.06","30.49","1439.91","45.04","101.23","0.187656","0.082812"
"30.24699167","-92.34917833","269.5","1","7.2","0.9",GPS,"80623","211549","1","0.343","0.832","30.572","1.843","2.155","19.217","39.3","3.594","34.36","50.96","29.49","1367.86","42.39","101.23","0.187664","0.082784"
"30.24699333","-92.349185","266.8","1.3","7.1","0.9",GPS,"80623","211550","1","0.358","0.824","30.451","2.054","2.417","19.042","40.301","3.897","34.37","50.97","32.52","1380.97","43.04","101.23","0.187655","0.08276"
"30.24699167","-92.34919","266.8","1.1","7.1","0.9",GPS,"80623","211551","1","0.362","0.829","28.935","2.114","2.489","18.996","40.572","3.792","34.37","51.34","29.46","1524.56","39.83","101.23","0.187677","0.082732"
"30.24699167","-92.34919667","266.8","1.1","7","0.9",GPS,"80623","211552","1","0.348","0.825","28.093","1.901","2.228","19.166","39.582","3.787","34.37","51.5","29.46","1596.25","34.76","101.23","0.187674","0.082727"
"30.24699167","-92.34920333","266.8","1.1","7","0.9",GPS,"80623","211553","1","0.317","0.801","36.696","1.525","1.756","19.537","37.636","4.165","34.38","51.62","30.3","1631.88","55.42","101.23","0.187688","0.082703"
